source,target,type,weight
tt0452046,tt0213327,Undirected,9
tt0452046,tt3337194,Undirected,6
tt0452046,tt1844624,Undirected,44
tt0452046,tt2710104,Undirected,15
tt0452046,tt2693776,Undirected,27
tt0452046,tt1179817,Undirected,59
tt0452046,tt0412175,Undirected,194
tt0452046,tt0343314,Undirected,5
tt0452046,tt1826940,Undirected,39
tt0452046,tt0397306,Undirected,27
tt0452046,tt0496343,Undirected,42
tt0437745,tt0364845,Undirected,10
tt0437745,tt1600194,Undirected,10
tt0437745,tt1600199,Undirected,8
tt0437745,tt0174378,Undirected,2
tt0437745,tt1124373,Undirected,5
tt0437745,tt0072562,Undirected,56
tt0437745,tt0413573,Undirected,13
tt0437745,tt1138475,Undirected,7
tt0437745,tt0462128,Undirected,6
tt0437745,tt0118300,Undirected,5
tt0437745,tt0118303,Undirected,5
tt0437745,tt0165581,Undirected,8
tt0437745,tt0086687,Undirected,2
tt0437745,tt0286486,Undirected,5
tt0437745,tt0106028,Undirected,9
tt0437745,tt1843323,Undirected,2
tt0437745,tt0275137,Undirected,16
tt0437745,tt0134247,Undirected,5
tt0437745,tt0297494,Undirected,8
tt0437745,tt0103352,Undirected,3
tt0437745,tt0088559,Undirected,3
tt0437745,tt0925266,Undirected,2
tt0437745,tt1086761,Undirected,5
tt0437745,tt0103359,Undirected,9
tt0437745,tt1358522,Undirected,3
tt0437745,tt0395843,Undirected,10
tt0437745,tt0112022,Undirected,11
tt0437745,tt1103987,Undirected,7
tt0437745,tt1986770,Undirected,8
tt0437745,tt0369179,Undirected,16
tt0437745,tt1615919,Undirected,11
tt0437745,tt1219024,Undirected,11
tt0437745,tt0182576,Undirected,59
tt0437745,tt0455275,Undirected,3
tt0437745,tt0285333,Undirected,6
tt0437745,tt0285331,Undirected,13
tt0437745,tt0086765,Undirected,8
tt0437745,tt2802008,Undirected,2
tt0437745,tt0810788,Undirected,5
tt0437745,tt0458254,Undirected,21
tt0437745,tt0458253,Undirected,8
tt0437745,tt0098904,Undirected,9
tt0437745,tt0115167,Undirected,3
tt0437745,tt0112196,Undirected,4
tt0437745,tt0115369,Undirected,5
tt0437745,tt0105958,Undirected,10
tt0437745,tt1480684,Undirected,11
tt0437745,tt0278866,Undirected,18
tt0437745,tt0098878,Undirected,2
tt0437745,tt0108778,Undirected,15
tt0437745,tt2741602,Undirected,3
tt0437745,tt0852863,Undirected,26
tt0437745,tt0320970,Undirected,5
tt0437745,tt1442462,Undirected,9
tt0437745,tt0106053,Undirected,100
tt0437745,tt0106052,Undirected,126
tt0437745,tt0235923,Undirected,3
tt0437745,tt0118421,Undirected,3
tt0437745,tt0460681,Undirected,4
tt0437745,tt0489598,Undirected,2
tt0437745,tt0402711,Undirected,12
tt0437745,tt0112111,Undirected,16
tt0437745,tt1595859,Undirected,4
tt0437745,tt0084967,Undirected,4
tt0437745,tt0096697,Undirected,39
tt0437745,tt0096694,Undirected,7
tt0437745,tt0410975,Undirected,12
tt0437745,tt0294097,Undirected,8
tt0437745,tt0111945,Undirected,11
tt0437745,tt0361227,Undirected,33
tt0437745,tt0368530,Undirected,3
tt0437745,tt1621748,Undirected,2
tt0437745,tt0363307,Undirected,6
tt0437745,tt0312081,Undirected,3
tt0437745,tt1865718,Undirected,13
tt0437745,tt0063951,Undirected,25
tt0437745,tt0092400,Undirected,6
tt0437745,tt0979432,Undirected,3
tt0437745,tt2164430,Undirected,2
tt0437745,tt1832979,Undirected,3
tt0437745,tt0101081,Undirected,2
tt0437745,tt0303461,Undirected,4
tt0437745,tt0247091,Undirected,11
tt0437745,tt1551632,Undirected,2
tt0437745,tt1641384,Undirected,11
tt0437745,tt0460637,Undirected,4
tt0437745,tt3489184,Undirected,3
tt0437745,tt0988824,Undirected,7
tt0437745,tt0367345,Undirected,3
tt0437745,tt1812523,Undirected,9
tt0437745,tt1073507,Undirected,8
tt0437745,tt2249007,Undirected,2
tt0437745,tt0904208,Undirected,6
tt0437745,tt0758745,Undirected,3
tt0437745,tt0096542,Undirected,7
tt0437745,tt0472954,Undirected,10
tt0437745,tt1327801,Undirected,7
tt0437745,tt1131746,Undirected,5
tt0437745,tt1561755,Undirected,9
tt0437745,tt0437005,Undirected,8
tt0437745,tt0397442,Undirected,5
tt0437745,tt1870479,Undirected,3
tt0437745,tt1416765,Undirected,9
tt0437745,tt0460644,Undirected,10
tt0437745,tt0460649,Undirected,27
tt0437745,tt2467372,Undirected,3
tt0437745,tt0290988,Undirected,2
tt0437745,tt0330251,Undirected,6
tt0437745,tt0103442,Undirected,3
tt0437745,tt3530232,Undirected,6
tt0437745,tt0098948,Undirected,4
tt0437745,tt1837576,Undirected,3
tt0437745,tt1119644,Undirected,2
tt0437745,tt0200276,Undirected,12
tt0437745,tt0106080,Undirected,6
tt0437745,tt1495708,Undirected,2
tt0437745,tt1583607,Undirected,13
tt0437745,tt2364582,Undirected,3
tt0437745,tt1442437,Undirected,12
tt0437745,tt0098763,Undirected,10
tt0437745,tt0281432,Undirected,4
tt0437745,tt0409591,Undirected,7
tt0437745,tt0118375,Undirected,25
tt0437745,tt2087571,Undirected,2
tt0437745,tt1587678,Undirected,10
tt0437745,tt0799922,Undirected,3
tt0437745,tt0157246,Undirected,17
tt0437745,tt0839188,Undirected,6
tt0437745,tt0790772,Undirected,4
tt0437745,tt0821375,Undirected,11
tt0437745,tt1195935,Undirected,26
tt0437745,tt2177489,Undirected,3
tt0437745,tt2710394,Undirected,2
tt0437745,tt0108684,Undirected,4
tt0437745,tt0386676,Undirected,7
tt0437745,tt0193676,Undirected,4
tt0437745,tt0844441,Undirected,5
tt0437745,tt0279600,Undirected,7
tt0437745,tt0417299,Undirected,12
tt0437745,tt2861424,Undirected,6
tt0437745,tt0264235,Undirected,17
tt0437745,tt1596356,Undirected,2
tt0437745,tt1845307,Undirected,3
tt0437745,tt0353049,Undirected,7
tt0437745,tt0081933,Undirected,2
tt0437745,tt1608180,Undirected,3
tt0437745,tt1780441,Undirected,3
tt0437745,tt0086759,Undirected,6
tt0437745,tt0434665,Undirected,3
tt0437745,tt0383126,Undirected,4
tt0437745,tt0131613,Undirected,2
tt0437745,tt0115320,Undirected,5
tt0437745,tt0367279,Undirected,13
tt0437745,tt0373732,Undirected,13
tt0437745,tt0105941,Undirected,7
tt0437745,tt0115378,Undirected,11
tt0437745,tt2262383,Undirected,4
tt0437745,tt0103405,Undirected,3
tt0437745,tt0197182,Undirected,9
tt0437745,tt0147746,Undirected,8
tt0437745,tt0121955,Undirected,2
tt0437745,tt1178618,Undirected,2
tt0437745,tt0115082,Undirected,13
tt0437745,tt0115083,Undirected,9
tt0437745,tt1758772,Undirected,3
tt0437745,tt0112178,Undirected,6
tt0437745,tt0244365,Undirected,3
tt0437745,tt0083399,Undirected,4
tt0437745,tt1586676,Undirected,5
tt0437745,tt1936532,Undirected,2
tt0437745,tt2170584,Undirected,2
tt0437745,tt1235099,Undirected,7
tt0437745,tt0460690,Undirected,3
tt0437745,tt1255913,Undirected,3
tt0437745,tt0096684,Undirected,3
tt0437745,tt1819509,Undirected,5
tt0437745,tt2193021,Undirected,3
tt0437745,tt0417373,Undirected,7
tt0437745,tt0374455,Undirected,2
tt0437745,tt0086770,Undirected,3
tt0437745,tt1850458,Undirected,2
tt0437745,tt0364828,Undirected,14
tt0437745,tt1230180,Undirected,2
tt0437745,tt0112084,Undirected,6
tt0437745,tt1439741,Undirected,4
tt0437745,tt1137462,Undirected,2
tt0437745,tt0112175,Undirected,9
tt0437745,tt0248654,Undirected,10
tt0437745,tt1442464,Undirected,9
tt0437745,tt0103491,Undirected,4
tt0437745,tt1714204,Undirected,4
tt0437745,tt2137109,Undirected,6
tt0437745,tt1466074,Undirected,3
tt0437745,tt1741256,Undirected,7
tt0437745,tt0163507,Undirected,4
tt0437745,tt0092345,Undirected,3
tt0437745,tt0115200,Undirected,9
tt0437745,tt0796264,Undirected,7
tt0437745,tt1865769,Undirected,2
tt0437745,tt2660806,Undirected,2
tt0437745,tt0080240,Undirected,5
tt0437745,tt3337194,Undirected,2
tt0437745,tt1844624,Undirected,7
tt0437745,tt2710104,Undirected,3
tt0437745,tt0412175,Undirected,10
tt0437745,tt0343314,Undirected,9
tt0437745,tt1826940,Undirected,11
tt0437745,tt0397306,Undirected,61
tt0437745,tt0452046,Undirected,16
tt0212671,tt0364845,Undirected,132
tt0212671,tt1600194,Undirected,17
tt0212671,tt3155320,Undirected,4
tt0212671,tt1600199,Undirected,37
tt0212671,tt0174378,Undirected,53
tt0212671,tt1124373,Undirected,20
tt0212671,tt0072562,Undirected,14
tt0212671,tt0413573,Undirected,103
tt0212671,tt0462128,Undirected,23
tt0212671,tt0118300,Undirected,8
tt0212671,tt3749900,Undirected,3
tt0212671,tt0118303,Undirected,80
tt0212671,tt0071007,Undirected,4
tt0212671,tt0165581,Undirected,55
tt0212671,tt0086687,Undirected,3
tt0212671,tt0286486,Undirected,46
tt0212671,tt2226342,Undirected,4
tt0212671,tt0106028,Undirected,10
tt0212671,tt1843323,Undirected,12
tt0212671,tt0275137,Undirected,11
tt0212671,tt2543328,Undirected,3
tt0212671,tt0134247,Undirected,25
tt0212671,tt1001482,Undirected,9
tt0212671,tt0103352,Undirected,2
tt0212671,tt0088559,Undirected,20
tt0212671,tt0925266,Undirected,20
tt0212671,tt0103359,Undirected,8
tt0212671,tt1663676,Undirected,5
tt0212671,tt1358522,Undirected,5
tt0212671,tt0395843,Undirected,67
tt0212671,tt0112022,Undirected,115
tt0212671,tt1103987,Undirected,13
tt0212671,tt1986770,Undirected,33
tt0212671,tt0369179,Undirected,55
tt0212671,tt1615919,Undirected,35
tt0212671,tt1219024,Undirected,62
tt0212671,tt0182576,Undirected,26
tt0212671,tt0455275,Undirected,23
tt0212671,tt0285333,Undirected,40
tt0212671,tt0285331,Undirected,50
tt0212671,tt0086765,Undirected,60
tt0212671,tt0101120,Undirected,40
tt0212671,tt0810788,Undirected,10
tt0212671,tt0458254,Undirected,8
tt0212671,tt2017109,Undirected,3
tt0212671,tt0458253,Undirected,51
tt0212671,tt0098904,Undirected,97
tt0212671,tt0457229,Undirected,2
tt0212671,tt3205802,Undirected,8
tt0212671,tt0115167,Undirected,44
tt0212671,tt0115369,Undirected,40
tt0212671,tt0075596,Undirected,6
tt0212671,tt1723760,Undirected,3
tt0212671,tt0105958,Undirected,36
tt0212671,tt0058805,Undirected,2
tt0212671,tt1480684,Undirected,9
tt0212671,tt0278866,Undirected,10
tt0212671,tt0098878,Undirected,13
tt0212671,tt0108778,Undirected,63
tt0212671,tt2741602,Undirected,2
tt0212671,tt0852863,Undirected,8
tt0212671,tt0320970,Undirected,46
tt0212671,tt1442462,Undirected,12
tt0212671,tt0106053,Undirected,17
tt0212671,tt0106052,Undirected,30
tt0212671,tt0434706,Undirected,3
tt0212671,tt0235923,Undirected,2
tt0212671,tt1723816,Undirected,2
tt0212671,tt1583638,Undirected,5
tt0212671,tt0118421,Undirected,4
tt0212671,tt0460681,Undirected,17
tt0212671,tt0914387,Undirected,8
tt0212671,tt0402711,Undirected,129
tt0212671,tt1567254,Undirected,5
tt0212671,tt0112111,Undirected,6
tt0212671,tt1595859,Undirected,14
tt0212671,tt0084967,Undirected,18
tt0212671,tt1402376,Undirected,5
tt0212671,tt0096697,Undirected,14
tt0212671,tt3514324,Undirected,2
tt0212671,tt0096694,Undirected,3
tt0212671,tt0410975,Undirected,136
tt0212671,tt0111945,Undirected,97
tt0212671,tt0361227,Undirected,6
tt0212671,tt0368530,Undirected,7
tt0212671,tt0312081,Undirected,24
tt0212671,tt1865718,Undirected,2
tt0212671,tt0063951,Undirected,4
tt0212671,tt1190689,Undirected,3
tt0212671,tt0092400,Undirected,53
tt0212671,tt0979432,Undirected,7
tt0212671,tt1832979,Undirected,18
tt0212671,tt0101081,Undirected,9
tt0212671,tt1821681,Undirected,14
tt0212671,tt0303461,Undirected,11
tt0212671,tt0213338,Undirected,4
tt0212671,tt2295809,Undirected,4
tt0212671,tt0247091,Undirected,9
tt0212671,tt1551632,Undirected,35
tt0212671,tt1641384,Undirected,6
tt0212671,tt0460637,Undirected,28
tt0212671,tt0988824,Undirected,3
tt0212671,tt0367345,Undirected,42
tt0212671,tt1073507,Undirected,11
tt0212671,tt2249007,Undirected,9
tt0212671,tt0904208,Undirected,15
tt0212671,tt0758745,Undirected,2
tt0212671,tt0096542,Undirected,23
tt0212671,tt0472954,Undirected,35
tt0212671,tt0948538,Undirected,10
tt0212671,tt1327801,Undirected,26
tt0212671,tt2402137,Undirected,4
tt0212671,tt1131746,Undirected,13
tt0212671,tt1561755,Undirected,4
tt0212671,tt0437005,Undirected,3
tt0212671,tt0321018,Undirected,17
tt0212671,tt1870479,Undirected,7
tt0212671,tt1416765,Undirected,27
tt0212671,tt0460644,Undirected,46
tt0212671,tt0460649,Undirected,64
tt0212671,tt2467372,Undirected,16
tt0212671,tt0330251,Undirected,5
tt0212671,tt2355844,Undirected,2
tt0212671,tt1415889,Undirected,33
tt0212671,tt3530232,Undirected,2
tt0212671,tt0851851,Undirected,18
tt0212671,tt0098948,Undirected,33
tt0212671,tt1837576,Undirected,28
tt0212671,tt1119644,Undirected,7
tt0212671,tt3843168,Undirected,2
tt0212671,tt0200276,Undirected,122
tt0212671,tt0106080,Undirected,20
tt0212671,tt1495708,Undirected,3
tt0212671,tt1583607,Undirected,31
tt0212671,tt2364582,Undirected,4
tt0212671,tt1442437,Undirected,33
tt0212671,tt0098763,Undirected,3
tt0212671,tt0281432,Undirected,3
tt0212671,tt2300923,Undirected,10
tt0212671,tt0409591,Undirected,2
tt0212671,tt0118375,Undirected,27
tt0212671,tt2087571,Undirected,6
tt0212671,tt1587678,Undirected,21
tt0212671,tt0799922,Undirected,24
tt0212671,tt0157246,Undirected,60
tt0212671,tt0839188,Undirected,2
tt0212671,tt0790772,Undirected,31
tt0212671,tt0821375,Undirected,16
tt0212671,tt1593756,Undirected,2
tt0212671,tt1195935,Undirected,11
tt0212671,tt2177489,Undirected,9
tt0212671,tt0251439,Undirected,3
tt0212671,tt0108684,Undirected,20
tt0212671,tt1235547,Undirected,8
tt0212671,tt0386676,Undirected,27
tt0212671,tt0955346,Undirected,9
tt0212671,tt0193676,Undirected,17
tt0212671,tt0111999,Undirected,3
tt0212671,tt0844441,Undirected,31
tt0212671,tt1657505,Undirected,7
tt0212671,tt0090390,Undirected,14
tt0212671,tt0835434,Undirected,3
tt0212671,tt0052520,Undirected,2
tt0212671,tt0417299,Undirected,15
tt0212671,tt2861424,Undirected,2
tt0212671,tt0264235,Undirected,50
tt0212671,tt0496275,Undirected,8
tt0212671,tt1596356,Undirected,2
tt0212671,tt1845307,Undirected,29
tt0212671,tt0239195,Undirected,2
tt0212671,tt1608180,Undirected,28
tt0212671,tt0077000,Undirected,27
tt0212671,tt1780441,Undirected,2
tt0212671,tt0086759,Undirected,8
tt0212671,tt0434665,Undirected,3
tt0212671,tt1819654,Undirected,5
tt0212671,tt0383126,Undirected,2
tt0212671,tt1826805,Undirected,2
tt0212671,tt0115320,Undirected,59
tt0212671,tt0367279,Undirected,28
tt0212671,tt0373732,Undirected,6
tt0212671,tt0105941,Undirected,5
tt0212671,tt0105946,Undirected,29
tt0212671,tt0115378,Undirected,9
tt0212671,tt2262383,Undirected,12
tt0212671,tt0103405,Undirected,19
tt0212671,tt0197182,Undirected,14
tt0212671,tt0147746,Undirected,13
tt0212671,tt3560094,Undirected,2
tt0212671,tt2393813,Undirected,2
tt0212671,tt1839683,Undirected,7
tt0212671,tt0115082,Undirected,84
tt0212671,tt0115083,Undirected,123
tt0212671,tt1332030,Undirected,7
tt0212671,tt0112173,Undirected,12
tt0212671,tt1758772,Undirected,16
tt0212671,tt0381798,Undirected,4
tt0212671,tt0112178,Undirected,53
tt0212671,tt0244365,Undirected,35
tt0212671,tt1728102,Undirected,3
tt0212671,tt0083399,Undirected,21
tt0212671,tt1586676,Undirected,4
tt0212671,tt1936532,Undirected,15
tt0212671,tt2170584,Undirected,2
tt0212671,tt1235099,Undirected,30
tt0212671,tt0460690,Undirected,34
tt0212671,tt1590961,Undirected,2
tt0212671,tt1255913,Undirected,3
tt0212671,tt0096684,Undirected,27
tt0212671,tt1819509,Undirected,9
tt0212671,tt2193021,Undirected,2
tt0212671,tt0346369,Undirected,2
tt0212671,tt0086770,Undirected,34
tt0212671,tt1582350,Undirected,5
tt0212671,tt0066626,Undirected,5
tt0212671,tt1850458,Undirected,6
tt0212671,tt0364828,Undirected,76
tt0212671,tt0112084,Undirected,12
tt0212671,tt0112175,Undirected,3
tt0212671,tt0248654,Undirected,66
tt0212671,tt1442464,Undirected,47
tt0212671,tt0103491,Undirected,54
tt0212671,tt1714204,Undirected,17
tt0212671,tt2137109,Undirected,7
tt0212671,tt0485842,Undirected,16
tt0212671,tt1466074,Undirected,19
tt0212671,tt1741256,Undirected,13
tt0212671,tt0092345,Undirected,3
tt0212671,tt0115200,Undirected,13
tt0212671,tt1865769,Undirected,8
tt0212671,tt2660806,Undirected,15
tt0212671,tt0083437,Undirected,10
tt0212671,tt0080240,Undirected,13
tt0212671,tt0088571,Undirected,14
tt0212671,tt2006848,Undirected,6
tt0212671,tt1844624,Undirected,13
tt0212671,tt2710104,Undirected,15
tt0212671,tt2693776,Undirected,3
tt0212671,tt1179817,Undirected,33
tt0212671,tt0412175,Undirected,63
tt0212671,tt0343314,Undirected,3
tt0212671,tt1826940,Undirected,15
tt0212671,tt0397306,Undirected,22
tt0212671,tt0496343,Undirected,13
tt0212671,tt0452046,Undirected,112
tt0212671,tt0437745,Undirected,14
tt0437741,tt0364845,Undirected,2
tt0437741,tt1600194,Undirected,2
tt0437741,tt0072562,Undirected,17
tt0437741,tt0413573,Undirected,3
tt0437741,tt0086687,Undirected,2
tt0437741,tt0286486,Undirected,2
tt0437741,tt1086761,Undirected,5
tt0437741,tt0103359,Undirected,2
tt0437741,tt0395843,Undirected,3
tt0437741,tt1986770,Undirected,2
tt0437741,tt0369179,Undirected,3
tt0437741,tt1825133,Undirected,2
tt0437741,tt1219024,Undirected,2
tt0437741,tt0182576,Undirected,7
tt0437741,tt0458254,Undirected,9
tt0437741,tt0098904,Undirected,4
tt0437741,tt0115369,Undirected,2
tt0437741,tt0105958,Undirected,2
tt0437741,tt0108778,Undirected,5
tt0437741,tt1442462,Undirected,5
tt0437741,tt0106053,Undirected,56
tt0437741,tt0106052,Undirected,51
tt0437741,tt1723816,Undirected,2
tt0437741,tt0489598,Undirected,5
tt0437741,tt0402711,Undirected,4
tt0437741,tt1595859,Undirected,2
tt0437741,tt0096697,Undirected,10
tt0437741,tt0410975,Undirected,2
tt0437741,tt0361227,Undirected,18
tt0437741,tt0363307,Undirected,33
tt0437741,tt0312081,Undirected,3
tt0437741,tt0063951,Undirected,14
tt0437741,tt1073507,Undirected,2
tt0437741,tt1327801,Undirected,5
tt0437741,tt0397442,Undirected,16
tt0437741,tt0460644,Undirected,4
tt0437741,tt0460649,Undirected,7
tt0437741,tt2467372,Undirected,3
tt0437741,tt0330251,Undirected,2
tt0437741,tt3530232,Undirected,2
tt0437741,tt0200276,Undirected,2
tt0437741,tt0106080,Undirected,2
tt0437741,tt1583607,Undirected,5
tt0437741,tt1442437,Undirected,2
tt0437741,tt0118375,Undirected,3
tt0437741,tt0157246,Undirected,4
tt0437741,tt1195935,Undirected,4
tt0437741,tt0264235,Undirected,3
tt0437741,tt1845307,Undirected,2
tt0437741,tt0353049,Undirected,2
tt0437741,tt0115082,Undirected,2
tt0437741,tt0381798,Undirected,2
tt0437741,tt0364828,Undirected,4
tt0437741,tt0103491,Undirected,3
tt0437741,tt1826940,Undirected,2
tt0437741,tt0397306,Undirected,6
tt0437741,tt0437745,Undirected,5
tt0437741,tt0212671,Undirected,4
tt0416394,tt0094525,Undirected,2
tt0416394,tt0397150,Undirected,7
tt0416394,tt0821375,Undirected,2
tt0416394,tt0118401,Undirected,3
tt0416394,tt1533435,Undirected,3
tt0416394,tt0081912,Undirected,2
tt0096557,tt0174378,Undirected,2
tt0096557,tt0072562,Undirected,2
tt0096557,tt0165581,Undirected,2
tt0096557,tt0275137,Undirected,3
tt0096557,tt0088559,Undirected,3
tt0096557,tt0103359,Undirected,8
tt0096557,tt0086765,Undirected,5
tt0096557,tt0112196,Undirected,5
tt0096557,tt0075596,Undirected,4
tt0096557,tt0058805,Undirected,2
tt0096557,tt0278866,Undirected,3
tt0096557,tt0852863,Undirected,3
tt0096557,tt0096697,Undirected,5
tt0096557,tt0096694,Undirected,3
tt0096557,tt0410975,Undirected,2
tt0096557,tt0294097,Undirected,2
tt0096557,tt0111945,Undirected,2
tt0096557,tt1865718,Undirected,2
tt0096557,tt0063951,Undirected,5
tt0096557,tt0092400,Undirected,2
tt0096557,tt0096542,Undirected,3
tt0096557,tt0098763,Undirected,3
tt0096557,tt0108684,Undirected,4
tt0096557,tt0417299,Undirected,2
tt0096557,tt2861424,Undirected,2
tt0096557,tt0081933,Undirected,6
tt0096557,tt0131613,Undirected,8
tt0096557,tt0373732,Undirected,4
tt0096557,tt0105941,Undirected,8
tt0096557,tt0115378,Undirected,5
tt0096557,tt0147746,Undirected,4
tt0096557,tt0057733,Undirected,3
tt0096557,tt0112178,Undirected,3
tt0096557,tt0083399,Undirected,2
tt0096557,tt0096684,Undirected,4
tt0096557,tt0086770,Undirected,4
tt0096557,tt0112175,Undirected,3
tt0096557,tt1466074,Undirected,2
tt0096557,tt0092345,Undirected,16
tt0096557,tt0115200,Undirected,2
tt0096557,tt0083437,Undirected,5
tt0096557,tt0080240,Undirected,2
tt0096557,tt0343314,Undirected,4
tt0387764,tt0094525,Undirected,11
tt0387764,tt0380136,Undirected,4
tt0387764,tt0237123,Undirected,2
tt0387764,tt0787985,Undirected,2
tt0387764,tt0377260,Undirected,5
tt0387764,tt0852863,Undirected,2
tt0387764,tt2164430,Undirected,5
tt0387764,tt1258189,Undirected,2
tt0387764,tt0808096,Undirected,7
tt0387764,tt1778108,Undirected,2
tt0387764,tt2183641,Undirected,3
tt0387764,tt0310455,Undirected,9
tt0387764,tt0459159,Undirected,7
tt0387764,tt0758790,Undirected,2
tt0387764,tt2094262,Undirected,3
tt0387764,tt1178618,Undirected,5
tt0387764,tt1000734,Undirected,5
tt0387764,tt2085059,Undirected,6
tt0387764,tt1548850,Undirected,8
tt0387764,tt0118401,Undirected,23
tt0387764,tt1606375,Undirected,4
tt0387764,tt1582350,Undirected,3
tt0387764,tt1983079,Undirected,5
tt0387764,tt1533435,Undirected,9
tt0387764,tt0416394,Undirected,2
tt0251497,tt0174378,Undirected,2
tt0251497,tt0072562,Undirected,5
tt0251497,tt0106028,Undirected,2
tt0251497,tt0275137,Undirected,3
tt0251497,tt0112022,Undirected,2
tt0251497,tt0369179,Undirected,7
tt0251497,tt0182576,Undirected,6
tt0251497,tt0086765,Undirected,3
tt0251497,tt0458254,Undirected,2
tt0251497,tt0106053,Undirected,12
tt0251497,tt0106052,Undirected,8
tt0251497,tt0112111,Undirected,3
tt0251497,tt0460649,Undirected,2
